id,breed
7c99f4b9a173c7fefaf900641e41d29e,lakeland_terrier
c3a0166a2d77b608de86c14739d84ba6,miniature_pinscher
3a3d8c875f399ecdeaadf1dd37b9de56,siberian_husky
9f6f16bf36bb2d9a144f70ce09404020,dhole
ae1d6243e4bc8dcc48cca2aea2367b94,italian_greyhound
9a0bd02ffe451fc028e8e9a4ecef22d4,boston_bull
3abf32c83667f356c2f38994e0477a2b,briard
a8aa5d6471ed25275dc461acca233221,kelpie
15b5cd948f5bcbb7a4f5b1904de4c6d5,afghan_hound
59ccf4682b2015587aed297f91f8ddb2,norfolk_terrier
a2319a41db4e46818b7e9785cc9debd9,basenji
cdffff7690054e91eab8e7237df12406,scottish_deerhound
ea1527f051be904e70fab5877bbc0341,whippet
d7c47fe9ebf2860b0483d76818c1d000,collie
871d3264aad7e126ad6179f9c8242756,african_hunting_dog
892e56e6999bac353ddedf9162b04959,blenheim_spaniel
ff181f0d69202b0650e6e5d76e9c13cc,english_foxhound
aec5d7550b6fb110ce6b1adda05dffb1,afghan_hound
6f8095672995666a0d6dd4e7daadecde,redbone
eee79170e91e4fc80e2faa8b0d4321ee,afghan_hound
2b3f0db8fe521cb77031a709bdff031b,bluetick
72368f3e9b7974dc29e284b7d80edb42,scottish_deerhound
a3c86eed8bd50060f0d3e8d03c600087,samoyed
4b9a8f1b3bef4e98e2bfdf0a073bebfa,german_short-haired_pointer
0f2a90c737499a7d8bf26bb5348874da,shih-tzu
53fc7ac7521c719e0efd5f509ca5e928,norwegian_elkhound
1e13c36312eb9bd585e725f569f4fd1c,black-and-tan_coonhound
2483ddc95004ffd44b14a486d94ac91b,gordon_setter
a7f36feff3c6fc2406d316f75381c491,toy_poodle
f8c3ce8448eb8b1a4e5cb611595be906,pekinese
11f1e40f11ca1babbcc547c5c98a1a3c,rottweiler
a560b3e2b9403610346568f640278c89,silky_terrier
7b41d50bc430ac14df21f4e99e2e38cf,sussex_spaniel
70b13ea3b9dc686b4c7474c44c4d0653,eskimo_dog
59e6c1bb2387ff5f32e6f86bcca02b64,basenji
ffd3f636f7f379c51ba3648a9ff8254f,dandie_dinmont
88c8698176d181d5c6c7bd7f3acb1736,briard
efd68fb69d154ed0ff2dfea8f782f0d3,brittany_spaniel
cc0ad277cc5f3474c3f337015643c6e6,chow
0825e8471e3c9a14dc341bdd8630f05e,golden_retriever
7eae00737958c6e8460d106b46314040,italian_greyhound
9302083c61e3af329ca6143f6fae43e2,groenendael
31e601f31083c351652f0d96c5fb7dac,airedale
3840bb3ba6180a8d42540061cd28ed18,chow
cc4e63a104a2466da58a5f81550c37a4,border_collie
a7f7f75a029078eee61b15d44acfaa0f,redbone
56e895eb4ec0249d18378a65f9dd000e,maltese_dog
d10569ff8fb93c2ad2636f2e1e7e9d72,redbone
0379145880ad3978f9b80f0dc2c03fba,afghan_hound
b333b37df9ebb167887a6f7a2f25dccb,rhodesian_ridgeback
670a2eaca204aa3e52c06a217d3358d1,kelpie
febcab8eb2da444bf83336cffec7eb92,golden_retriever
5f886388c9da2c09d6e3adde3c247243,irish_setter
2c1fd9683a30755e964da94b233334d8,old_english_sheepdog
0365fe4e3e13a885c6b02ebbbf2d9173,cairn
d0a8d73306d4ff25856bfd8a62748979,shetland_sheepdog
3ad193d212c34fb9e5c77a1dfc99efe1,curly-coated_retriever
f3c645a41e15598e326c368253d0703f,bluetick
45d9e9ddb28cd2c9f693fab53da34e0b,bloodhound
8aa1bde6dcb15816ebaeb23b55f9c325,italian_greyhound
85aa7704009ba5e05f4b73fc96602b7c,rhodesian_ridgeback
7e69e9e20cf3b78cb6d2336df72575f7,tibetan_mastiff
a67ec52536eb7e8c71c9c9d41b9f1de2,german_shepherd
1e99c23d5ce88bc408cb8c1111d86796,bernese_mountain_dog
b5ef2df715af6077ea126ac35855670c,american_staffordshire_terrier
805dfc98b2d4969db208fb757ae6f3af,pomeranian
83d4125a4c3c7dc5956563276cb1cd74,australian_terrier
98a75a5cafbc3855fb37474cb755f0f6,gordon_setter
c34297e6db453a12e69c2ff3a107125e,cairn
82f7c3fbdbdffa5a8f3d95396b4bec66,italian_greyhound
cdb97461991bf6d92b771a0c83076b69,scottish_deerhound
b522b9ad41145386ae378fdffaf009e7,old_english_sheepdog
316e0911e624973352370308c792e060,bedlington_terrier
a019849fb9cd376e41fca11bd5808eae,weimaraner
f411d5b28c9174da6ec9c0a85837fbfb,siberian_husky
e5064451d5ce1b406452427679281bbc,saluki
ec8f1e4f39702089c985261d50c0c29f,lhasa
3cdc43ae16583ef5f41bf74cef666cd6,lhasa
78986ec37ba0465c40dd5ce83faa896d,staffordshire_bullterrier
0255a5bca3b9d91d4fdba8d7419b5e69,lakeland_terrier
c1e854371a2316fc28ccb4cb5527c478,boston_bull
37cc1bed158bbb562c22682492d2673a,maltese_dog
5d494e7905c58780834a65cc92f04470,french_bulldog
7e1b9c2578655329d460cc9bebe697e6,weimaraner
931ed9a15a347fd467fc081006da00cf,giant_schnauzer
b7341d35618784cf8f9844796df7f249,bluetick
6718d0b68e2ec8d701facf67464134b1,wire-haired_fox_terrier
53ef06e550b924fb9a06364a47eb71ef,curly-coated_retriever
390e3553bc9a78a516417aba1fc27cbc,schipperke
3e554e9a381e2c2ed11b91aba1bd03c8,saluki
30fa2ed07d72eeaeedfbf28b84400978,kelpie
dab5753cbc9cc7452e1d69077193e65b,briard
983efc3c13e21aa72a5bf89bf5fbeb99,border_terrier
fce0a4c8bf2d6588ea7f6ecf731b2fbb,irish_wolfhound
20c5b5fc9d16d9a16e77a5647c383f94,airedale
79465b231a7c290606cc384a4f8c1231,german_shepherd
4402b21a08fb21195350273ac319a49a,silky_terrier
2f854899d933d9cbb9d262fff843dd8a,irish_setter
b0405b307aaf230933f30af5f4b52bf5,bluetick
6e3aef07adb1b8d08392e42fb1ad773b,dhole
43566e664cdacb3393cb614a8713ea63,standard_schnauzer
3be3789d4ba0872fd42023805faf0af8,african_hunting_dog
c07ed68e4c73960aecc258a445ae8b14,miniature_schnauzer
dba4ae5fe8b6c1651111ce96c6fbacb4,english_springer
58a7bcb4d05eaad860c3c1ae40700991,pekinese
b532e2e6f68876649639aa216ea4cddf,cairn
fae8e42fae61856a5bd13bd4ac88b8dd,lakeland_terrier
bf121d8d8af31728d8882d30242289e3,irish_terrier
8daabe9ded307c802b5f84492bc14d69,maltese_dog
b99f4f25c568301b36e3746070012f15,bloodhound
16f37498dbfe77fae6d442465e7356eb,english_foxhound
e8013a8357f9eec2369ee4e3fab710a1,bouvier_des_flandres
8dd4e667d9ba987fe4c42fbb09206e60,toy_poodle
cd406cc58c3a6542293a947e017a7bc6,black-and-tan_coonhound
bdec813dff4bb79ff07cbe0440f217a2,beagle
83b56fcf4811209b7a9bd5a47cb90a67,groenendael
591dc4d4d83803043574e20ee604821b,cardigan
b8a954a3139ca98cc9dd5b2f7dee20ad,australian_terrier
454aef984f2a2e3416aae8277b6b2422,beagle
9afd17ba252823662440863d6c0e6a5c,yorkshire_terrier
3aeb1ff6b2f28b0ee81569932a89a5b5,chesapeake_bay_retriever
0f91c68e2088b8d45950cdde991f37d1,chihuahua
e2bbe6eedea8520efe8c709d091be39a,newfoundland
73525bccae4a337aca50ed2cb77d5cc3,bull_mastiff
c226fabe1302bfeff9898aa02a6d7623,entlebucher
3f6b8a9edc0c43f2de4e0f609c06d54e,curly-coated_retriever
234c7dc4d49add585dba077b3efc41f3,chow
43650f09b040cc687b485800a0abdecd,yorkshire_terrier
80cf916b258d8cf15395c80f0616127d,basenji
692e38e7a69583757cfdcecd6533b84a,samoyed
420070fd60e17b1fb86ff3d9fa561c2e,whippet
fa6247111ff3f3cc66713b4bf7c7d1b9,great_dane
872f6452dd5ff6458179fa3ba0a37cbe,chesapeake_bay_retriever
0bad79c06832a1bdeaedbbb50a28450a,scottish_deerhound
36df2789dc1b014cc00a978e72c65f4b,keeshond
1a8a76a7bcc83f2ec151c83753945ac0,norwich_terrier
fa5054c5187c7171c546bd6a46b8346f,maltese_dog
c06b704f3223bc02e29d762d5e0f7c47,cairn
bfec42604e41393fed1e5a2946dfb221,german_short-haired_pointer
200a51e8f11ebbb884fc6cf01973586b,borzoi
d99cc713b1bfe4b3786e462884c303aa,gordon_setter
6785df5604e68d73147da5601c08dc3c,bluetick
ae1ceabc7573a73c2f020afdc42aef50,great_pyrenees
340fefc7ed26ad3ec072944df5350094,papillon
131c49315a5bc73880b305a844bf531a,chesapeake_bay_retriever
b185661d8d5b7c934b66f63d813cb407,rottweiler
ae4c32628d35d498c9fadc9b56137d52,standard_poodle
bbff9ef9066d365c1042805e1179f0d9,pomeranian
f9024336c267f4dd4de82cf5f617ffa0,toy_terrier
7d1a2c40bd3d70e59d803c2aad054a09,west_highland_white_terrier
52b3055e5161ea4a2daf85b86e66d8e1,dhole
486f62d0e386a2423bce7cece65a2114,west_highland_white_terrier
c93de7c42883d7819fbfc95914ba6493,border_terrier
ee6712eed8607d6d5efd13276dcd1056,curly-coated_retriever
b957aa0e8dc0628b09708213e9640a2f,affenpinscher
5a9fd734bef94f8a9294a206c85f85e5,staffordshire_bullterrier
9e64e1f3ace7361fbbee8b685552012c,black-and-tan_coonhound
697c02af147cc678663e9ab641e86a70,saluki
9f16e8d651033662302441057134f4ec,giant_schnauzer
c5762a5e8323239afefd077786270113,kuvasz
38d6bc0651588a0a04480b918934a8f6,keeshond
5d6afe64afb28dc45120bdf49fa51d0f,borzoi
3807ccdfc499c584fdddb3ddef65f8af,wire-haired_fox_terrier
890727594626c0fa7092624bb9261387,miniature_pinscher
b7cc2933c599642388ff6d446bbef59f,bull_mastiff
3b1f4ba30065e4754815619a7dfc4694,labrador_retriever
df8895a945ab874f4a9cdd451aebc011,french_bulldog
2da3558e7254a36dea53d35234bbb215,lakeland_terrier
778e8a6cc368c6c5fce51d55ae57d6c6,irish_water_spaniel
65edb0a5f650ae22d18625df0f9c4e59,yorkshire_terrier
b895b457d62b5ed6a98883d114e92cd8,entlebucher
c696ef33b6a562d11f581867cf19042e,wire-haired_fox_terrier
556daede719158bd83c4b775844d9bcb,toy_terrier
7332891f534fdfc75dd133048af1d562,beagle
9e03036e569f2a305e264b97c1aaab84,entlebucher
236262b824225211b6716cebfcf6317f,bernese_mountain_dog
ff7d9c08091acc3b18b869951feeb013,maltese_dog
fbf6ac0549525e721d3d3e48e27db4c5,west_highland_white_terrier
c25b1b2e1919a58239ac16ee53bdd44f,tibetan_terrier
5222f7a53b9a9f0c58f7013a7a74d386,cardigan
c4b4a3adcb838be6d9d9fb5fd9304101,maltese_dog
0e7691c13a9267b621ffb866a83d08aa,basset
1c5575083fe9e346d66eac01d2cc5480,border_terrier
636aa6a1709f0a15664ce15d0fb70128,shih-tzu
7896a1b868e18ec4b78557bd33d90c40,pembroke
a93f2659ef71bcaf4859c8f8395f258e,afghan_hound
4787bd73d7c56305db4f23e7dddf7b96,dandie_dinmont
a03f21fc41f09a6bbb0332c7874e726c,norwich_terrier
f99c0ede8bf16d5e94a3a69ffb97b341,sealyham_terrier
b76c4352046031a43a0c4d20821579eb,entlebucher
64177936eae266acaa2974bcd9bb654d,rottweiler
c1510b474b3893197ac87c869e853c1d,tibetan_terrier
513c306609eeb668986edd05b1bcd6b2,lhasa
623b2fb2677dd95ef450d9cac3995bc4,chow
92c2c86dc5ef0824884d25c81077da5c,soft-coated_wheaten_terrier
6e82dfad17642ef4fa234b0fef9a28cb,blenheim_spaniel
c5d73c1cd8adf2c822cb79b61ed9c9c3,tibetan_terrier
31a7e1dd52e2fdef50778e8569788d1d,papillon
77bbd2303fa579c249dfc4ce01832aac,english_foxhound
ab004601229c51044696419bf3e682fe,greater_swiss_mountain_dog
4479833db2e178449985cacc2aee9596,norwegian_elkhound
8a80f532bf6321fcfd2580319c6eb775,australian_terrier
0a7899ed6a15f4af8f28e01c9c44dcfe,miniature_poodle
5c2f3fb11684f2e77ea0d946dba4833e,brabancon_griffon
1df700132826da69787076bfbecf8c22,malinois
cfb2e02aafbed417593e849cbf9c30fd,irish_wolfhound
6b90d24bc5ea1edcba2b496f990fdbd6,otterhound
66caeacfa0178274b3a981776bc3432f,black-and-tan_coonhound
2457b9e98cd35d12a90fae830c8e9200,norwich_terrier
3a63a817b357f2c9bd3e894dd154fa24,boxer
6dfc7ab7c93fe65fe4dc5b175c2e8351,tibetan_terrier
5e41160d5c65c05daa117f3044f9a66f,samoyed
c0a34f1fd1f8ccc767a5fcf9a5763e1d,schipperke
605bb5c3c8006441a932f2e880a843da,entlebucher
9b596f56c3f3bc8058d35eb1944f60b5,rhodesian_ridgeback
555445531dc58fb1b54c94f48a112e97,golden_retriever
acd9f4e9537a1a4474024393ecfbe456,newfoundland
6693857d0d28517977ee6b00823a4074,welsh_springer_spaniel
b3f7b7db3d7a9bd040eef5c4bdb15f13,clumber
8a2fb8dc69a446d004d113ad8bbd0366,sussex_spaniel
bb13c838ee59df4d8d7db7e1b62bcfb2,irish_setter
c210e7dcbc9438e0bf04e8e0d15bee04,bouvier_des_flandres
a239c6a040d2d7ceb27e45ed664ba41c,schipperke
80a4f9b1d472cc5e55b3ebddcc1d8619,afghan_hound
b6fc90a99b4489f067852fb2b38e641b,leonberg
f56093b4b1f055c76701c12620ace957,dandie_dinmont
7b41e2d75b9ff967ac66237c6ec60dbb,mexican_hairless
8174c92381421de8ab5cfb54366a086e,pomeranian
098dc5e173d21c229e6ee565d7666b10,whippet
c513ff37e33e660598dee5257956ac2b,afghan_hound
dbc7b27136e58946665a82f4ff6209ba,great_pyrenees
538670ae06458f36996434f21a94b6d1,malamute
0c329020d6ca0ae5af30f6857ac7e86c,basenji
d763d3a2442894c122da5598ed6b7b7a,miniature_poodle
ec6b36707749098ea596f0e97a33f0c9,french_bulldog
0140b05bfc2fd43f2819fab3d8566109,norwegian_elkhound
ff0def9dafea6e633d0d7249554fcb2c,dandie_dinmont
73a9514ae6d09c8cf80c81a1aec2537c,clumber
57a765607238aa2fb8aa3ca4da6af041,australian_terrier
e0cfa8c273838e25d74970683b285391,pembroke
94bb794f3d3c30cf570938a121b1805d,old_english_sheepdog
321ec7b5b262f92282b17618ef48bf49,vizsla
9b22718e4ee1e343608045d65af33566,labrador_retriever
549b95fd0f7f43b72a625576828f63a4,flat-coated_retriever
d906ce11e75fd245403be6c907bf6d3b,scotch_terrier
30fd3e37a841d7aaa4a61e145226354e,brittany_spaniel
d00642800e4ca6d84887a93e3430ae21,chow
d69249ffd14a08732369495e7ec37eff,clumber
d694d01ba01c34fcf8b27aa93d0a2708,german_shepherd
ef761ccf005b7bb9bd6a094df7e07df5,norwegian_elkhound
2e3ef941c9d921bf18607e5930f548ee,mexican_hairless
96c040dad1ec2e3305419e088a4fe17d,entlebucher
bc3fb193916e517a86bc908cdac872c6,black-and-tan_coonhound
3d41348a5b361e3de483a09161df9a46,briard
058d4bfce39c9f1157ca4c1b019bbf1a,scottish_deerhound
bf8a2477f71e61185aff00a6925b5173,english_foxhound
7f5b846aa0b90c13e6831a2e37e48719,japanese_spaniel
db5b24455f0bc4c78ecb69771eb3e7a5,siberian_husky
010d65bd29d246aea53d9849da142ccf,boston_bull
37163369901ddd0c61ae081fc9ccc53e,kelpie
ae321243a4dfba310868a20dfaba514b,scotch_terrier
38882b8de9be438399a511e6bd619268,giant_schnauzer
3b9feabbfc7d1858fd643ebe98110e9e,curly-coated_retriever
a12cea27cf82ace00454429e62a93d4b,lhasa
aa4c9b1ce189af4fd67141b2a0bb353b,toy_terrier
360bda660c0771a91f106602d35cdd8e,dhole
3e61153c345d0ba40a2fa9ea3f900dfc,whippet
28bdfc1f5bb2c5e4794287b4c31cdf58,leonberg
4fa66ce43b4765d7daf3da799a7d14e0,pembroke
2e043a12b2f9674868d8a603ff3d1e7a,silky_terrier
079e17a742380d333950962f2c83ffd2,dingo
557037b722cc503f215fdd4afad7a23b,norwich_terrier
dabc6c904d23d787b5ef8667a68ef200,english_foxhound
e8baa7663b726cad8eefb319ca7d8195,dingo
3fbefd398d24832aa2d84a81e36a645a,kerry_blue_terrier
14c8f5fc68ca8fb6b33a0082849b15ad,miniature_schnauzer
2ea147dd52c8e098ef66317a091fd8a8,tibetan_mastiff
f7850cfce0e0d79627dfb63d71d97b72,siberian_husky
295bf5ab4b5d5d18532e68ef2f28a038,ibizan_hound
25f99bf9e6cfb22ec1f7b6857bba15c4,english_springer
b1f80a20da3b0bc83d6e5d526592ef92,boston_bull
ae041dda85d54e44e581ab76f536208a,english_springer
e640b0064c429c2cbad0788219b57303,scotch_terrier
bbe96d21f3aafe38ab3b3ce24a498d77,pembroke
289c74acec698535a1ba05330797289f,lakeland_terrier
5117df3fb07a466715b39c7d50be2267,bedlington_terrier
7037652031c91f0b1d77089a1a6f981c,black-and-tan_coonhound
deeffdd5ee6aac9f7fa2f31a89e07498,bull_mastiff
4c8fce7407df845d94483d89a4fe06f7,malinois
fe7ea4eb63ab5fddea120555790f9187,newfoundland
c506d9d6ebc35e17296e5311d7ecc4f3,wire-haired_fox_terrier
0a27d304c96918d440e79e6e9e245c3f,west_highland_white_terrier
ed38d865e5ff611d6d1529652cc6464d,great_dane
ae8693b4868b1744be1fefb328a8a486,boston_bull
89e653251ebdb4125224d3af5230587e,tibetan_terrier
924d9891d144fe3df9c06cc281bc5e86,sealyham_terrier
619a4aa6eb94117557fa13d2cdeeced4,samoyed
9f9c35c4628713c82de8499119c06850,australian_terrier
12de62fb1fa5a48d596428dd5a90184a,collie
5b93fe30e02f555ff6c3ae5e050dd752,staffordshire_bullterrier
2b59fa5e6e555a4f1b82cb088dbb04e4,bedlington_terrier
291508bcd740d30e288da0be54c031da,tibetan_mastiff
2febdc2d2ada6a4a8b5bcfddc36fe8ad,greater_swiss_mountain_dog
ccb296c8257649527e45affde75d331d,vizsla
056b535b441278e83839984f1b1da0a6,scottish_deerhound
0c36c19e7c4e932b8e0c01aa845b2fce,bernese_mountain_dog
e6ff9171c960a31363798343982338c4,newfoundland
1c422e6f57d4227ae5d25b7cdb1435b3,giant_schnauzer
f056f4655ec9b7b942c1fcd6d4ea61f5,basenji
0457342c36e7e7d103fa4b286a1d62f8,english_foxhound
6608429a87b9395181c7f500f2ead9ee,shetland_sheepdog
52b721b1626b1658b5b34c080e925897,yorkshire_terrier
4efcc6dbb599d561098394d4ccc4cb73,bloodhound
3d4c13366837f64c6382dd4f1778caa0,entlebucher
a1eb2b04c498844ec38bf5ac5b6184e7,australian_terrier
2161472479ce09cedbe99ba0dd698428,pekinese
d19bfb2a55eaa24aa45dafe1d04b7eb1,ibizan_hound
6c0573fb6ef2b32ee55f8ec30c0d6928,papillon
f1f8d1fad725a613f6e841d3f49ee415,collie
9741efdd134f5b90d268e671b02f5a3a,entlebucher
d63acb5d222016e636daaf98d6b2c810,miniature_schnauzer
8de94658ff000fd09d40e16038ce8fae,beagle
779f9ae1ab62563cb77672c38f91a1f0,doberman
014c2b0cd8e3b517e649cecf8543b8fe,african_hunting_dog
41f8aa08a201a2c2fa5a60ced8eadf34,samoyed
ee41243497e7715fe3094324b5aceeda,soft-coated_wheaten_terrier
8562aa06d4e739391a4bdcb49a3eebeb,dandie_dinmont
916acab38c9b1ef122851c0815c6826a,tibetan_mastiff
8fb95a14aa29a8649502eb0f26f2215f,border_terrier
f8accfdc2c24ee99bca4433e33e2a975,curly-coated_retriever
a8f63475284ea8b1e903465cac81a92a,malinois
a07e99186fe1459309d6b81c971313f7,kerry_blue_terrier
a01ae294072cdf98548d45d1b60f200a,french_bulldog
c87f27b3b22233dbd9529604630a7767,pekinese
3d426d7c9883152a3da0a4814600bcee,lhasa
a27283e8fe735bf0127fed8bf0807b84,toy_poodle
857a4db72e722ecd29b900da9cee6036,doberman
5f4bb04cfbde2a1d7c8ab8489dd60929,bull_mastiff
6573f4cbce4151ff07c30dc7efbf071a,pomeranian
f5bc69deded716bae5e2134c81d9a606,bernese_mountain_dog
86afe41dc1054163e2f6430f2bc009ff,cairn
1cfaaf0b4ea4e7c0f63e9d047ae06a2d,vizsla
eeaccf7f12c1e959de200bf2849ec101,curly-coated_retriever
92786aef192c6738c05da3014f4fd913,flat-coated_retriever
1a1276cf82c2a5dbc9c8d732a795caeb,black-and-tan_coonhound
41ea18e619cb6a3673ce86ea8e0f2f14,afghan_hound
8d93e1171042807702d5e4cb4073b2ed,samoyed
d7113712b0ecaf9ba397d7bb06624397,dhole
c6ca642c97eddb5c3d206d0c473f3e51,lakeland_terrier
1c0d254ae49836d3365bec5e9f663550,maltese_dog
ffca1c97cea5fada05b8646998a5b788,english_foxhound
f4aa5ed5ebff85d0f8b4d1ed111831df,english_springer
d20381f965804795464f2e1d77dabcd1,brittany_spaniel
e7f3274adaad369068602a422e9df192,silky_terrier
1553cf296f4d83f015a07afde78fd747,sealyham_terrier
e8d0712b9ca47f77b333858183a38ef7,saint_bernard
1c0cf2b1a56d5a25c6db97f9585d7818,miniature_pinscher
21ba1eb45659b77daba4ffd4c410c904,silky_terrier
817d2fafec8ab5c3205bb0c0ff53fcd7,labrador_retriever
97f66937029b254fcf94be88cdffaf56,irish_terrier
596febb70890aff8142907584b5c8f6d,chow
73cc1a16a623472957ed70141cc48318,bluetick
5c483043f4082795df17b9ba26f4ff73,entlebucher
5a77c52d7a56a0c397ac6a357c4df915,airedale
82be3c5605eb06f8aa2d02cde88206ab,gordon_setter
82dbc9db304ed8b3b77e52efe44edfc9,bedlington_terrier
b15e7ec2ce8795370ceb95d99843a85c,newfoundland
0360d42966d191a5db4c4bb2e8c66229,lhasa
bfe8e8b7d66e75c0af82b6e0d136a7a5,collie
b24cc2975f49a209ebc40c94ef88cb42,komondor
d1337daa2bbfbfab34a937f0ff1cedec,malamute
a0df51e0873ea98da80780648a8fa805,american_staffordshire_terrier
dd826e6990638acaff24142f0d4b0b4b,cairn
22b1e1ee3eace28d731f6e337a604578,boxer
5107853068a2197aacf9313d63cd905f,brabancon_griffon
1fd5eb6cda41c2f89f3c132adeafd72d,silky_terrier
bb5b7382b5f016d064ae37337bc6ac58,miniature_poodle
48339bb3a0335903a53fb7a95fee88ce,pekinese
9b0e6b008295897e9904d80b03fa4647,scotch_terrier
e4a2121c2de5de095855677d4e6eca71,affenpinscher
2c49abef4877c6ec4c194e25362b7375,great_dane
a7295fb63568fc0b1bfe4900835fc159,saint_bernard
20030cc0f391fcf7f7141da5136f12c2,pekinese
40bcb674ab3a46040d8721a95b9052b3,bloodhound
c57758b4e77717dbb2cdcb876b2b13ca,otterhound
771145b82a29f68c70e29f7bbb58797b,curly-coated_retriever
093fc67079701f48bd1d2e52a684ed9e,curly-coated_retriever
09477e5059ebb15cad5f37fb3b9b1889,border_collie
5d35302836df23812a233888a6309892,silky_terrier
6c2a583219893f8c5adc7f604f802a54,affenpinscher
6b3e27650cd2f04aee114edf173f8bd4,miniature_pinscher
2b48b5242ef63c849ba235d6885f1006,toy_terrier
3b1c9294433f37b1c13c84ea74f08d67,schipperke
c3dba0dcd9c74e05a71d351108568f3e,weimaraner
c9c0e4d197397dc8f210a397a063a42b,irish_water_spaniel
b5a15162ac1421377d827ecc1ec0859f,standard_schnauzer
8d19a2d1a7027646ed367ec35bfe6b8c,irish_wolfhound
40d97cd83b13b9937b46e91a4b88d634,cardigan
3daf75c1c5cdd5f6c6012c298b3e296f,wire-haired_fox_terrier
6ef0ace1632e68410f65e4af7527821e,italian_greyhound
cff9465a6b201d7ba4d83ef0ebab8147,welsh_springer_spaniel
1241cd8dc2ee02844a420b6d0afbc97e,bernese_mountain_dog
041b3b8a40b587a486276ac15edd9eaf,samoyed
7b3d44303cb84675e31c9ec71f9539ed,sussex_spaniel
726d82feb07e25afed0f2373882ff084,pekinese
645dcbaa43083fbb561f9ed582d1c556,chow
71ca3cd2e957a3b37abbbcda4b4b665d,appenzeller
083820e6dda52da4c0f200ac36f582dc,yorkshire_terrier
c5b1bb2153ca0ac74e7049f5264518a0,shih-tzu
c9e7fe5e9da49b87e149cb8e317570e5,sussex_spaniel
4b2f8a39135f080e4830c0de981890da,saluki
c99d1d9fea3e12ee989956c0ba3d617f,basenji
8eed4ce43508497ca2fb97b5052c719b,australian_terrier
1f23cfc7a7a6e62870a3bc75e33a82dc,beagle
96e158af695d168ded068b4b115b69ab,tibetan_terrier
0990fe6be15d9d556eac8712db3c8094,basenji
df1f2dd6e993e8d1bbc325768806be5a,leonberg
efec77ba29d2407d82f808cf7ca79eb9,australian_terrier
050073020e80e4935b53df8d786c8612,dandie_dinmont
34cb18fd7555fc6c0cbf497742a09f42,otterhound
797bb2f81e6d52cb0964c7d3a8b659e1,irish_terrier
490c833562a01e699bc8dd9747ba33f4,rhodesian_ridgeback
ea829d433019aedcdeb0215c10ea905b,shih-tzu
b6ac6d8b9923fc4441457305959ef92d,tibetan_terrier
dcc19db6b4e117d5e4f7d1b00fbe3982,tibetan_mastiff
ce616db871b255cd660b2f845e7b75e9,norfolk_terrier
f3972dd0068dd6e3b9b2da13c71c5af3,ibizan_hound
664fcdf9528464aee007c046919b006e,chihuahua
a57247bc5d572abd95f1aea215b7de77,shih-tzu
76d9a70ad3f43b73121e3990b515983d,keeshond
88234d321053611f136c1ee67d3ee3ff,mexican_hairless
8732e2cbe93e9d2fc5a1a11b33631c2e,tibetan_terrier
360fe18d056f413020ff2fc88f241a51,beagle
4400e93c589226ddbe6fefc4f56b8d29,soft-coated_wheaten_terrier
38a0cbc1b798282e5ffe82a3954a249b,scotch_terrier
84adb2cc13b65cf25418cde969b9bb0e,kelpie
e21bbd2082fe9e256d856c9482aaac8c,norwich_terrier
1fd4bacf9772bec1dc3c0d41ebd49d1a,komondor
b9ae33d10433281e7cf30ce09f61df37,blenheim_spaniel
9a6857664466f542a510819a1a5bc98b,otterhound
f343a8b0d587a5f79c7da06732fcb347,labrador_retriever
40c6e78513ade486545a4c5a6edee50d,lakeland_terrier
69296d494e720d8346e9bf847a603a1a,great_pyrenees
ab46c386186878210a528e7b5f7d822f,newfoundland
4be4f71c7337c2db37b4366c8e7eedf7,miniature_schnauzer
6dd8dff8b933dcf3ff13ca4fafff3a20,greater_swiss_mountain_dog
ced3ca13937555e20f9193e7c4ff865a,saint_bernard
53dfe7838d43d0855f41cf2178b94dd0,kuvasz
6fc396bea6794e80bcaeae1d6439ce6f,leonberg
613069b35285c1dd5fc0acad7eea6b02,cardigan
1f249e94a204f4daf5946350cf116448,schipperke
f3aa61d28f81531b81f15ee65d91ecec,italian_greyhound
ea6f0fba4d83f7225c539d44cf28392d,miniature_schnauzer
5c676f6c9c3d01498c48980f1e6f2627,cairn
762f4cd537a628f1e6ebdbbbd76a6b88,brittany_spaniel
db2d64f588c6c0b2394dde9db440daae,miniature_poodle
e7f491cb903ff0a294eb63c625ef090e,cairn
3ec77bcd5f425648f1eec305932c51fa,kerry_blue_terrier
363cfbe14575417ee342c93d1864f727,dhole
6e9fa5651852b77caea00941cad23f95,bouvier_des_flandres
0700d58c82bafe9c4edc81f902178e76,airedale
ed87717fd2068ed2c909afa65a2cfe2e,german_shepherd
5cb6352230645e22549b93cb62a3c28d,brittany_spaniel
d9c93635483f6537ab13d13ac5871f93,japanese_spaniel
45624028f1d58c99a258ee5e57f79fa7,rhodesian_ridgeback
a7c46b81fc529182e513f2328b1262b8,american_staffordshire_terrier
680eced19fc2d429ec4390ce78fd292f,border_collie
1d20f72a1d4152be4f98e78d499c4e74,lhasa
5b1c52945d418bd63bf4285749e713a5,airedale
e562d56214836fc2621f01d53f25c44f,saint_bernard
dc3d4d214533950f6465ec2483af39c0,otterhound
7a353163cdba5d0564980a73c538a702,borzoi
91008238e223348a72f36eb1e042a466,miniature_poodle
32a621c751219cd0abf1fef7a1ec7972,ibizan_hound
5b91fa098370a51b767561a121513b44,gordon_setter
